type,domain,name,path,line,extra
action,作业、提交与评分,AssignmentsApiController#student_group_members,app/controllers/assignments_api_controller.rb,1167,
action,作业、提交与评分,AssignmentsApiController#show,app/controllers/assignments_api_controller.rb,1193,
action,作业、提交与评分,AssignmentsApiController#create,app/controllers/assignments_api_controller.rb,1449,
action,作业、提交与评分,AssignmentsApiController#update,app/controllers/assignments_api_controller.rb,1697,
action,作业、提交与评分,AssignmentsApiController#bulk_update,app/controllers/assignments_api_controller.rb,1757,
action,作业、提交与评分,AssignmentsApiController#accessibility_scan,app/controllers/assignments_api_controller.rb,1779,
action,作业、提交与评分,AssignmentsApiController#accessibility_queue_scan,app/controllers/assignments_api_controller.rb,1788,
action,作业、提交与评分,AssignmentsApiController#assignment_json_opts,app/controllers/assignments_api_controller.rb,1799,
action,作业、提交与评分,AssignmentsApiController#render_create_or_update_result,app/controllers/assignments_api_controller.rb,1807,
action,作业、提交与评分,AssignmentsApiController#invalid_bucket_error,app/controllers/assignments_api_controller.rb,1819,
action,作业、提交与评分,AssignmentsApiController#require_user_visibility,app/controllers/assignments_api_controller.rb,1825,
action,作业、提交与评分,AssignmentsApiController#needs_grading_permission?,app/controllers/assignments_api_controller.rb,1836,
action,作业、提交与评分,AssignmentsApiController#old_assignment_for_duplicate,app/controllers/assignments_api_controller.rb,1851,
action,作业、提交与评分,AssignmentsApiController#target_assignment_for_duplicate,app/controllers/assignments_api_controller.rb,1865,
action,作业、提交与评分,AssignmentsApiController#target_course_for_duplicate,app/controllers/assignments_api_controller.rb,1876,
action,作业、提交与评分,AssignmentsApiController#failure_retry?,app/controllers/assignments_api_controller.rb,1883,
action,作业、提交与评分,AssignmentsApiController#course_copy_retry?,app/controllers/assignments_api_controller.rb,1887,
action,作业、提交与评分,AssignmentsApiController#use_quiz_json?,app/controllers/assignments_api_controller.rb,1891,
action,作业、提交与评分,AssignmentsApiController#set_assignment_asset_map,app/controllers/assignments_api_controller.rb,1895,
action,作业、提交与评分,AssignmentsApiController#track_update_metrics,app/controllers/assignments_api_controller.rb,1901,
action,作业、提交与评分,AssignmentsApiController#track_create_metrics,app/controllers/assignments_api_controller.rb,1907,
action,用户、身份与沟通,ObserverAlertThresholdsApiController#index,app/controllers/observer_alert_thresholds_api_controller.rb,24,
action,用户、身份与沟通,ObserverAlertThresholdsApiController#show,app/controllers/observer_alert_thresholds_api_controller.rb,36,
action,用户、身份与沟通,ObserverAlertThresholdsApiController#create,app/controllers/observer_alert_thresholds_api_controller.rb,43,
action,用户、身份与沟通,ObserverAlertThresholdsApiController#update,app/controllers/observer_alert_thresholds_api_controller.rb,67,
action,用户、身份与沟通,ObserverAlertThresholdsApiController#destroy,app/controllers/observer_alert_thresholds_api_controller.rb,75,
action,用户、身份与沟通,ObserverAlertThresholdsApiController#create_params,app/controllers/observer_alert_thresholds_api_controller.rb,83,
action,用户、身份与沟通,AiConversationsController#index,app/controllers/ai_conversations_controller.rb,36,
action,用户、身份与沟通,AiConversationsController#show,app/controllers/ai_conversations_controller.rb,67,
action,用户、身份与沟通,AiConversationsController#active_conversation,app/controllers/ai_conversations_controller.rb,98,
action,用户、身份与沟通,AiConversationsController#create,app/controllers/ai_conversations_controller.rb,122,
action,用户、身份与沟通,AiConversationsController#post_message,app/controllers/ai_conversations_controller.rb,168,
action,用户、身份与沟通,AiConversationsController#destroy,app/controllers/ai_conversations_controller.rb,190,
action,用户、身份与沟通,AiConversationsController#evaluation,app/controllers/ai_conversations_controller.rb,200,
action,用户、身份与沟通,AiConversationsController#create_feedback,app/controllers/ai_conversations_controller.rb,228,
action,用户、身份与沟通,AiConversationsController#delete_feedback,app/controllers/ai_conversations_controller.rb,246,
action,用户、身份与沟通,AiConversationsController#check_ai_experiences_feature_flag,app/controllers/ai_conversations_controller.rb,259,
action,用户、身份与沟通,AiConversationsController#require_access_right,app/controllers/ai_conversations_controller.rb,266,
action,用户、身份与沟通,AiConversationsController#load_experience,app/controllers/ai_conversations_controller.rb,277,
action,用户、身份与沟通,AiConversationsController#load_conversation,app/controllers/ai_conversations_controller.rb,282,
action,用户、身份与沟通,AiConversationsController#render_404,app/controllers/ai_conversations_controller.rb,298,
action,账户与租户管理,SubAccountsController#index,app/controllers/sub_accounts_controller.rb,35,
action,账户与租户管理,SubAccountsController#show,app/controllers/sub_accounts_controller.rb,68,
action,账户与租户管理,SubAccountsController#create,app/controllers/sub_accounts_controller.rb,97,
action,账户与租户管理,SubAccountsController#update,app/controllers/sub_accounts_controller.rb,129,
action,账户与租户管理,SubAccountsController#destroy,app/controllers/sub_accounts_controller.rb,144,
action,账户与租户管理,SubAccountsController#subaccount_or_self,app/controllers/sub_accounts_controller.rb,166,
action,账户与租户管理,SubAccountsController#account_params,app/controllers/sub_accounts_controller.rb,175,
action,用户、身份与沟通,UsersController#grades,app/controllers/users_controller.rb,113,
action,用户、身份与沟通,UsersController#grades_for_student,app/controllers/users_controller.rb,150,
action,用户、身份与沟通,UsersController#oauth,app/controllers/users_controller.rb,176,
action,用户、身份与沟通,UsersController#oauth_success,app/controllers/users_controller.rb,191,
action,用户、身份与沟通,UsersController#api_index,app/controllers/users_controller.rb,287,
action,用户、身份与沟通,UsersController#masquerade,app/controllers/users_controller.rb,361,
action,用户、身份与沟通,UsersController#user_dashboard,app/controllers/users_controller.rb,406,
action,用户、身份与沟通,UsersController#dashboard_stream_items,app/controllers/users_controller.rb,573,
action,用户、身份与沟通,UsersController#dashboard_cards,app/controllers/users_controller.rb,600,
action,用户、身份与沟通,UsersController#cached_upcoming_events,app/controllers/users_controller.rb,612,
action,用户、身份与沟通,UsersController#cached_submissions,app/controllers/users_controller.rb,619,
action,用户、身份与沟通,UsersController#prepare_current_user_dashboard_items,app/controllers/users_controller.rb,631,
action,用户、身份与沟通,UsersController#dashboard_sidebar,app/controllers/users_controller.rb,642,
action,用户、身份与沟通,UsersController#toggle_hide_dashcard_color_overlays,app/controllers/users_controller.rb,666,
action,用户、身份与沟通,UsersController#dashboard_view,app/controllers/users_controller.rb,673,
action,用户、身份与沟通,UsersController#activity_stream,app/controllers/users_controller.rb,796,
action,用户、身份与沟通,UsersController#activity_stream_summary,app/controllers/users_controller.rb,831,
action,用户、身份与沟通,UsersController#manageable_courses,app/controllers/users_controller.rb,841,
action,用户、身份与沟通,UsersController#todo_items,app/controllers/users_controller.rb,948,
action,用户、身份与沟通,UsersController#todo_item_count,app/controllers/users_controller.rb,1048,
action,用户、身份与沟通,UsersController#upcoming_events,app/controllers/users_controller.rb,1125,
action,用户、身份与沟通,UsersController#missing_submissions,app/controllers/users_controller.rb,1163,
action,用户、身份与沟通,UsersController#ignore_item,app/controllers/users_controller.rb,1217,
action,用户、身份与沟通,UsersController#ignore_stream_item,app/controllers/users_controller.rb,1240,
action,用户、身份与沟通,UsersController#ignore_all_stream_items,app/controllers/users_controller.rb,1261,
action,用户、身份与沟通,UsersController#create_file,app/controllers/users_controller.rb,1281,
action,用户、身份与沟通,UsersController#close_notification,app/controllers/users_controller.rb,1290,
action,用户、身份与沟通,UsersController#delete_user_service,app/controllers/users_controller.rb,1295,
action,用户、身份与沟通,UsersController#create_user_service,app/controllers/users_controller.rb,1305,
action,用户、身份与沟通,UsersController#services,app/controllers/users_controller.rb,1321,
action,用户、身份与沟通,UsersController#bookmark_search,app/controllers/users_controller.rb,1333,
action,用户、身份与沟通,UsersController#show,app/controllers/users_controller.rb,1338,
action,用户、身份与沟通,UsersController#api_show,app/controllers/users_controller.rb,1459,
action,用户、身份与沟通,UsersController#external_tool,app/controllers/users_controller.rb,1485,
action,用户、身份与沟通,UsersController#new,app/controllers/users_controller.rb,1550,
action,用户、身份与沟通,UsersController#create,app/controllers/users_controller.rb,1702,
action,用户、身份与沟通,UsersController#create_self_registered_user,app/controllers/users_controller.rb,1744,
